pokedex_id,species_name,name,generation,type1,type2,type_count,abilities,hidden_abilities,hp,hp_ratio,attack,attack_ratio,defense,defense_ratio,sp_attack,sp_attack_ratio,sp_defense,sp_defense_ratio,speed,speed_ratio,base_stat_total,dominant_stat,offense,bulk,speed_tier,stat_variance,stat_variance_quantile,stat_specialization,bst_percentile_gen,bst_gen_class,bst_percentile_all,bst_all_class,weakness_count,resistance_count,immunity_count,typing_defense_score,typing_defense_class,battle_archetypes,combat_profile,height_m,weight_kg,mass_index,mass_index_class,is_genderless,female_ratio,pokemon_class,base_experience,moves_count,capture_rate,base_happiness,hatch_counter,egg_groups,growth_rate,shape,color,genus,flavor_text,evolution_line,evolution_chain_length,evolution_stage,is_final_evolution,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
916,oinkologne,oinkologne-male,9,normal,,1,"lingering-aroma, gluttony",thick-fat,110,0.22,100,0.2,75,0.15,59,0.12,80,0.16,65,0.13,489,hp,159,265,average,329.58,2,slightly_specialized,0.46,mid_tier,0.46,mid_tier,1,0,1,0.5,solid,slow_attacker,solid-slow_attacker,1.0,120.0,120.0,very_heavy,0,0.0,normal,171.0,47,100,50,15,ground,medium,quadruped,gray,Hog Pokémon,"Oinkologne is proud of its fine, glossy skin. It emits a concentrated scent from the tip of its tail.",lechonk --> oinkologne,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
916,oinkologne,oinkologne-female,9,normal,,1,"aroma-veil, gluttony",thick-fat,115,0.24,90,0.18,70,0.14,59,0.12,90,0.18,65,0.13,489,hp,149,275,average,362.92,3,slightly_specialized,0.46,mid_tier,0.46,mid_tier,1,0,1,0.5,solid,tank,solid-tank,1.0,120.0,120.0,very_heavy,0,0.0,normal,171.0,47,100,50,15,ground,medium,quadruped,gray,Hog Pokémon,"Oinkologne is proud of its fine, glossy skin. It emits a concentrated scent from the tip of its tail.",lechonk --> oinkologne,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
917,tarountula,tarountula,9,bug,,1,insomnia,stakeout,35,0.17,41,0.2,45,0.21,29,0.14,40,0.19,20,0.1,210,defense,70,120,slow,70.33,1,balanced,0.01,bottom_tier,0.01,bottom_tier,3,3,0,-1.5,exposed,weak_slow,exposed-weak_slow,0.3,4.0,44.44,heavy,0,0.5,normal,42.0,44,255,50,15,bug,slow-then-very-fast,armor,white,String Ball Pokémon,"The ball of threads wrapped around its body is elastic enough to deflect the scythes of Scyther, this Pokémon’s natural enemy.",tarountula --> spidops,2,1,0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
918,spidops,spidops,9,bug,,1,insomnia,stakeout,60,0.15,79,0.2,92,0.23,52,0.13,86,0.21,35,0.09,404,defense,131,238,slow,404.56,3,slightly_specialized,0.25,lower_mid_tier,0.25,lower_mid_tier,3,3,0,-1.5,exposed,slow_attacker,exposed-slow_attacker,1.0,16.5,16.5,light,0,0.5,normal,141.0,55,120,50,15,bug,slow-then-very-fast,armor,green,Trap Pokémon,It clings to branches and ceilings using its threads and moves without a sound. It takes out its prey before the prey even notices it.,tarountula --> spidops,2,2,1,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
919,nymble,nymble,9,bug,,1,swarm,tinted-lens,33,0.16,46,0.22,40,0.19,21,0.1,25,0.12,45,0.21,210,attack,67,98,slow,91.0,1,balanced,0.01,bottom_tier,0.01,bottom_tier,3,3,0,-1.5,exposed,weak_slow,exposed-weak_slow,0.2,1.0,25.0,light,0,0.5,normal,42.0,31,190,20,20,bug,medium,armor,gray,Grasshopper Pokémon,"It has its third set of legs folded up. When it’s in a tough spot, this Pokémon jumps over 30 feet using the strength of its legs.",nymble --> lokix,2,1,0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
920,lokix,lokix,9,bug,dark,2,swarm,tinted-lens,71,0.16,102,0.23,78,0.17,52,0.12,55,0.12,92,0.2,450,attack,154,204,average,328.67,2,slightly_specialized,0.33,lower_mid_tier,0.33,lower_mid_tier,5,4,1,-1.5,exposed,midrange,exposed-midrange,1.0,17.5,17.5,light,0,0.5,normal,158.0,50,30,0,20,bug,medium,humanoid,gray,Grasshopper Pokémon,"When it decides to fight all out, it stands on its previously folded legs to enter Showdown Mode. It neutralizes its enemies in short order.",nymble --> lokix,2,2,1,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,2.0,0.5,1.0,0.5,1.0,2.0
921,pawmi,pawmi,9,electric,,1,"static, natural-cure",iron-fist,45,0.19,50,0.21,20,0.08,40,0.17,25,0.1,60,0.25,240,speed,90,90,average,191.67,1,balanced,0.02,bottom_tier,0.02,bottom_tier,1,3,0,0.5,solid,weak_slow,solid-weak_slow,0.3,2.5,27.78,average,0,0.5,normal,48.0,49,190,50,15,ground,medium,quadruped,yellow,Mouse Pokémon,It has underdeveloped electric sacs on its cheeks. These sacs can produce electricity only if Pawmi rubs them furiously with the pads on its forepaws.,pawmi --> pawmo --> pawmot,3,1,0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
922,pawmo,pawmo,9,electric,fighting,2,"volt-absorb, natural-cure",iron-fist,60,0.17,75,0.21,40,0.11,50,0.14,40,0.11,85,0.24,350,speed,125,140,average,288.89,2,slightly_specialized,0.22,lower_mid_tier,0.22,lower_mid_tier,3,5,0,-0.5,neutral,fragile,neutral-fragile,0.4,6.5,40.62,heavy,0,0.5,normal,123.0,53,80,50,15,ground,medium,upright,yellow,Mouse Pokémon,"When its group is attacked, Pawmo is the first to leap into battle, defeating enemies with a fighting technique that utilizes electric shocks.",pawmi --> pawmo --> pawmot,3,2,0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
923,pawmot,pawmot,9,electric,fighting,2,"volt-absorb, natural-cure",iron-fist,70,0.14,115,0.23,70,0.14,70,0.14,60,0.12,105,0.21,490,attack,185,200,fast,422.22,3,slightly_specialized,0.47,mid_tier,0.47,mid_tier,3,5,0,-0.5,neutral,midrange,neutral-midrange,0.9,41.0,50.62,heavy,0,0.5,normal,245.0,71,45,50,15,ground,medium,upright,yellow,Hands-On Pokémon,"This Pokémon normally is slow to react, but once it enters battle, it will strike down its enemies with lightning-fast movements.",pawmi --> pawmo --> pawmot,3,3,1,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
924,tandemaus,tandemaus,9,normal,,1,"run-away, pickup",own-tempo,50,0.16,50,0.16,45,0.15,40,0.13,45,0.15,75,0.25,305,speed,90,140,average,128.47,1,balanced,0.14,bottom_tier,0.14,bottom_tier,1,0,1,0.5,solid,fragile,solid-fragile,0.3,1.8,20.0,light,1,0.0,normal,61.0,49,150,50,10,"ground, fairy",fast,heads,white,Couple Pokémon,"Exhibiting great teamwork, they use their incisors to cut pieces out of any material that might be useful for a nest, then make off with them.",tandemaus --> maushold,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
925,maushold,maushold-family-of-four,9,normal,,1,"friend-guard, cheek-pouch",technician,74,0.16,75,0.16,70,0.15,65,0.14,75,0.16,111,0.24,470,speed,140,219,fast,225.89,2,slightly_specialized,0.36,lower_mid_tier,0.36,lower_mid_tier,1,0,1,0.5,solid,midrange,solid-midrange,0.3,2.3,25.56,light,1,0.0,normal,165.0,49,75,50,10,"ground, fairy",fast,heads,white,Family Pokémon,"The two little ones just appeared one day. The group might be a family of related Pokémon, but nobody knows for sure.",tandemaus --> maushold,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
925,maushold,maushold-family-of-three,9,normal,,1,"friend-guard, cheek-pouch",technician,74,0.16,75,0.16,70,0.15,65,0.14,75,0.16,111,0.24,470,speed,140,219,fast,225.89,2,slightly_specialized,0.36,lower_mid_tier,0.36,lower_mid_tier,1,0,1,0.5,solid,midrange,solid-midrange,0.3,2.8,31.11,average,1,0.0,normal,165.0,49,75,50,10,"ground, fairy",fast,heads,white,Family Pokémon,"The two little ones just appeared one day. The group might be a family of related Pokémon, but nobody knows for sure.",tandemaus --> maushold,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
926,fidough,fidough,9,fairy,,1,own-tempo,klutz,37,0.12,55,0.18,70,0.22,30,0.1,55,0.18,65,0.21,312,defense,85,162,average,203.33,2,slightly_specialized,0.18,bottom_tier,0.18,bottom_tier,2,3,1,1.0,iron,weak_slow,iron-weak_slow,0.3,10.9,121.11,very_heavy,0,0.5,normal,62.0,48,190,50,20,"ground, mineral",medium-slow,quadruped,yellow,Puppy Pokémon,This Pokémon is smooth and moist to the touch. Yeast in Fidough’s breath induces fermentation in the Pokémon’s vicinity.,fidough --> dachsbun,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
927,dachsbun,dachsbun,9,fairy,,1,well-baked-body,aroma-veil,57,0.12,80,0.17,115,0.24,50,0.1,80,0.17,95,0.2,477,defense,130,252,average,479.58,4,slightly_specialized,0.39,lower_mid_tier,0.39,lower_mid_tier,2,3,1,1.0,iron,midrange,iron-midrange,0.5,14.9,59.6,heavy,0,0.5,normal,167.0,48,90,50,20,"ground, mineral",medium-slow,quadruped,brown,Dog Pokémon,"The pleasant aroma that emanates from this Pokémon’s body helps wheat grow, so Dachsbun has been treasured by farming villages.",fidough --> dachsbun,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
928,smoliv,smoliv,9,grass,normal,2,early-bird,harvest,41,0.16,35,0.13,45,0.17,58,0.22,51,0.2,30,0.12,260,sp_attack,93,137,slow,88.22,1,balanced,0.05,bottom_tier,0.05,bottom_tier,6,4,1,-2.5,frail,weak_slow,frail-weak_slow,0.3,6.5,72.22,very_heavy,0,0.5,normal,52.0,36,255,50,20,plant,medium-slow,legs,green,Olive Pokémon,It protects itself from enemies by emitting oil from the fruit on its head. This oil is bitter and astringent enough to make someone flinch.,smoliv --> dolliv --> arboliva,3,1,0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
929,dolliv,dolliv,9,grass,normal,2,early-bird,harvest,52,0.15,53,0.15,60,0.17,78,0.22,78,0.22,33,0.09,354,sp_attack,131,190,slow,247.33,2,slightly_specialized,0.23,lower_mid_tier,0.23,lower_mid_tier,6,4,1,-2.5,frail,weak_slow,frail-weak_slow,0.6,11.9,33.06,average,0,0.5,normal,124.0,33,120,50,20,plant,medium-slow,humanoid,green,Olive Pokémon,"Dolliv shares its tasty, fresh-scented oil with others. This species has coexisted with humans since times long gone.",smoliv --> dolliv --> arboliva,3,2,0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
930,arboliva,arboliva,9,grass,normal,2,seed-sower,harvest,78,0.15,69,0.14,90,0.18,125,0.25,109,0.21,39,0.08,510,sp_attack,194,277,slow,770.33,5,specialized,0.54,mid_tier,0.54,mid_tier,6,4,1,-2.5,frail,bulky_attacker,frail-bulky_attacker,1.4,48.2,24.59,light,0,0.5,normal,255.0,49,45,50,20,plant,medium-slow,humanoid,green,Olive Pokémon,"This calm Pokémon is very compassionate. It will share its delicious, nutrient-rich oil with weakened Pokémon.",smoliv --> dolliv --> arboliva,3,3,1,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
931,squawkabilly,squawkabilly-green-plumage,9,normal,flying,2,"intimidate, hustle",guts,82,0.2,96,0.23,51,0.12,45,0.11,51,0.12,92,0.22,417,attack,141,184,average,441.58,3,slightly_specialized,0.29,lower_mid_tier,0.29,lower_mid_tier,3,2,2,1.0,iron,fragile,iron-fragile,0.6,2.4,6.67,very_light,0,0.5,normal,146.0,47,190,50,15,flying,slow-then-very-fast,wings,green,Parrot Pokémon,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory.",squawkabilly,1,0,0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
931,squawkabilly,squawkabilly-blue-plumage,9,normal,flying,2,"intimidate, hustle",guts,82,0.2,96,0.23,51,0.12,45,0.11,51,0.12,92,0.22,417,attack,141,184,average,441.58,3,slightly_specialized,0.29,lower_mid_tier,0.29,lower_mid_tier,3,2,2,1.0,iron,fragile,iron-fragile,0.6,2.4,6.67,very_light,0,0.5,normal,146.0,47,190,50,15,flying,slow-then-very-fast,wings,green,Parrot Pokémon,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory.",squawkabilly,1,0,0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
931,squawkabilly,squawkabilly-yellow-plumage,9,normal,flying,2,"intimidate, hustle",sheer-force,82,0.2,96,0.23,51,0.12,45,0.11,51,0.12,92,0.22,417,attack,141,184,average,441.58,3,slightly_specialized,0.29,lower_mid_tier,0.29,lower_mid_tier,3,2,2,1.0,iron,fragile,iron-fragile,0.6,2.4,6.67,very_light,0,0.5,normal,146.0,47,190,50,15,flying,slow-then-very-fast,wings,green,Parrot Pokémon,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory.",squawkabilly,1,0,0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
931,squawkabilly,squawkabilly-white-plumage,9,normal,flying,2,"intimidate, hustle",sheer-force,82,0.2,96,0.23,51,0.12,45,0.11,51,0.12,92,0.22,417,attack,141,184,average,441.58,3,slightly_specialized,0.29,lower_mid_tier,0.29,lower_mid_tier,3,2,2,1.0,iron,fragile,iron-fragile,0.6,2.4,6.67,very_light,0,0.5,normal,146.0,47,190,50,15,flying,slow-then-very-fast,wings,green,Parrot Pokémon,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory.",squawkabilly,1,0,0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
932,nacli,nacli,9,rock,,1,"purifying-salt, sturdy",clear-body,55,0.2,55,0.2,75,0.27,35,0.12,35,0.12,25,0.09,280,defense,90,165,slow,280.56,2,slightly_specialized,0.08,bottom_tier,0.08,bottom_tier,5,4,0,-3.0,frail,weak_slow,frail-weak_slow,0.4,16.0,100.0,very_heavy,0,0.5,normal,56.0,39,255,50,20,mineral,medium-slow,ball,brown,Rock Salt Pokémon,"It was born in a layer of rock salt deep under the earth. This species was particularly treasured in the old days, as they would share precious salt.",nacli --> naclstack --> garganacl,3,1,0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
933,naclstack,naclstack,9,rock,,1,"purifying-salt, sturdy",clear-body,60,0.17,60,0.17,100,0.28,35,0.1,65,0.18,35,0.1,355,defense,95,225,slow,478.47,4,slightly_specialized,0.24,lower_mid_tier,0.24,lower_mid_tier,5,4,0,-3.0,frail,slow_attacker,frail-slow_attacker,0.6,105.0,291.67,very_heavy,0,0.5,normal,124.0,42,120,50,20,mineral,medium-slow,quadruped,brown,Rock Salt Pokémon,This Pokémon dry cures its prey by spraying salt over them. The curing process steals away the water in the prey’s body.,nacli --> naclstack --> garganacl,3,2,0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
934,garganacl,garganacl,9,rock,,1,"purifying-salt, sturdy",clear-body,100,0.2,100,0.2,130,0.26,45,0.09,90,0.18,35,0.07,500,defense,145,320,slow,1097.22,5,highly_specialized,0.5,mid_tier,0.5,mid_tier,5,4,0,-3.0,frail,tank,frail-tank,2.3,240.0,45.37,heavy,0,0.5,normal,250.0,57,45,50,20,mineral,medium-slow,humanoid,brown,Rock Salt Pokémon,Garganacl will rub its fingertips together and sprinkle injured Pokémon with salt. Even severe wounds will promptly heal afterward.,nacli --> naclstack --> garganacl,3,3,1,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
935,charcadet,charcadet,9,fire,,1,flash-fire,flame-body,40,0.16,50,0.2,40,0.16,50,0.2,40,0.16,35,0.14,255,attack,100,120,slow,31.25,1,balanced,0.04,bottom_tier,0.04,bottom_tier,3,6,0,0.0,neutral,weak_slow,neutral-weak_slow,0.6,10.5,29.17,average,0,0.5,normal,51.0,28,90,50,35,humanshape,slow,humanoid,red,Fire Child Pokémon,"Burnt charcoal came to life and became a Pokémon. Possessing a fiery fighting spirit, Charcadet will battle even tough opponents.",charcadet --> armarouge,2,1,0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
936,armarouge,armarouge,9,fire,psychic,2,flash-fire,weak-armor,85,0.16,60,0.11,100,0.19,125,0.24,80,0.15,75,0.14,525,sp_attack,185,265,average,422.92,3,slightly_specialized,0.59,mid_tier,0.59,mid_tier,5,7,0,-1.5,exposed,balanced,exposed-balanced,1.5,85.0,37.78,average,0,0.5,normal,263.0,58,25,20,35,humanshape,slow,humanoid,red,Fire Warrior Pokémon,Armarouge evolved through the use of a set of armor that belonged to a distinguished warrior. This Pokémon is incredibly loyal.,charcadet --> armarouge,2,2,1,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
937,ceruledge,ceruledge,9,fire,ghost,2,flash-fire,weak-armor,75,0.14,125,0.24,80,0.15,60,0.11,100,0.19,85,0.16,525,attack,185,255,average,422.92,3,slightly_specialized,0.59,mid_tier,0.59,mid_tier,5,7,2,1.5,iron,balanced,iron-balanced,1.6,62.0,24.22,light,0,0.5,normal,263.0,58,25,20,35,humanshape,slow,humanoid,blue,Fire Blades Pokémon,The fiery blades on its arms burn fiercely with the lingering resentment of a sword wielder who fell before accomplishing their goal.,charcadet --> armarouge,2,2,1,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
