pokedex_id,species_name,name,generation,type1,type2,type_count,abilities,hidden_abilities,hp,hp_ratio,attack,attack_ratio,defense,defense_ratio,sp_attack,sp_attack_ratio,sp_defense,sp_defense_ratio,speed,speed_ratio,base_stat_total,dominant_stat,offense,bulk,speed_tier,stat_variance,stat_variance_quantile,stat_specialization,bst_percentile_gen,bst_gen_class,bst_percentile_all,bst_all_class,weakness_count,resistance_count,immunity_count,typing_defense_score,typing_defense_class,battle_archetypes,combat_profile,height_m,weight_kg,mass_index,mass_index_class,is_genderless,female_ratio,pokemon_class,base_experience,moves_count,capture_rate,base_happiness,hatch_counter,egg_groups,growth_rate,shape,color,genus,flavor_text,evolution_line,evolution_chain_length,evolution_stage,is_final_evolution,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
260,swampert,swampert,3,water,ground,2,torrent,damp,100,0.19,110,0.21,90,0.17,85,0.16,90,0.17,60,0.11,535,attack,195,280,average,236.81,2,slightly_specialized,0.77,upper_mid_tier,0.77,upper_mid_tier,1,4,1,2.5,iron,bulky_attacker,iron-bulky_attacker,1.5,81.9,36.4,heavy,0,0.125,normal,241.0,116,45,70,20,"monster, water1",medium-slow,upright,blue,Mud Fish Pokémon,SWAMPERT is very strong. It has enough power to easily drag a boulder weighing more than a ton. This POKéMON also has powerful vision that lets it see even in murky water.,mudkip --> marshtomp --> swampert,3,3,1,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
260,swampert,swampert-mega,3,water,ground,2,swift-swim,,100,0.16,150,0.24,110,0.17,95,0.15,110,0.17,70,0.11,635,attack,245,320,average,570.14,4,specialized,0.93,top_tier,0.93,top_tier,1,4,1,2.5,iron,bulky_attacker,iron-bulky_attacker,1.9,102.0,28.25,average,0,0.125,normal,286.0,69,45,70,20,"monster, water1",medium-slow,upright,blue,Mud Fish Pokémon,SWAMPERT is very strong. It has enough power to easily drag a boulder weighing more than a ton. This POKéMON also has powerful vision that lets it see even in murky water.,mudkip --> marshtomp --> swampert,3,3,1,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
261,poochyena,poochyena,3,dark,,1,"run-away, quick-feet",rattled,35,0.16,55,0.25,35,0.16,30,0.14,30,0.14,35,0.16,220,attack,85,100,slow,72.22,1,balanced,0.05,bottom_tier,0.05,bottom_tier,3,2,1,-0.5,neutral,weak_slow,neutral-weak_slow,0.5,13.6,54.4,heavy,0,0.5,normal,56.0,77,255,70,15,ground,medium,quadruped,gray,Bite Pokémon,"At first sight, POOCHYENA takes a bite at anything that moves. This POKéMON chases after prey until the victim becomes exhausted. However, it may turn tail if the prey strikes back.",poochyena --> mightyena,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
262,mightyena,mightyena,3,dark,,1,"intimidate, quick-feet",moxie,70,0.17,90,0.21,70,0.17,60,0.14,60,0.14,70,0.17,420,attack,150,200,average,100.0,1,balanced,0.44,mid_tier,0.44,mid_tier,3,2,1,-0.5,neutral,balanced,neutral-balanced,1.0,37.0,37.0,heavy,0,0.5,normal,147.0,80,127,70,15,ground,medium,quadruped,gray,Bite Pokémon,MIGHTYENA gives obvious signals when it is preparing to attack. It starts to growl deeply and then flattens its body. This POKéMON will bite savagely with its sharply pointed fangs.,poochyena --> mightyena,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
263,zigzagoon,zigzagoon,3,normal,,1,"pickup, gluttony",quick-feet,38,0.16,30,0.12,41,0.17,30,0.12,41,0.17,60,0.25,240,speed,60,120,average,101.0,1,balanced,0.08,bottom_tier,0.08,bottom_tier,1,0,1,0.5,solid,fragile,solid-fragile,0.4,17.5,109.37,very_heavy,0,0.5,normal,56.0,81,255,70,15,ground,medium,quadruped,brown,Tiny Raccoon Pokémon,ZIGZAGOON restlessly wanders everywhere at all times. This POKéMON does so because it is very curious. It becomes interested in anything that it happens to see.,zigzagoon --> linoone --> obstagoon,3,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
263,zigzagoon,zigzagoon-galar,3,dark,normal,2,"pickup, gluttony",quick-feet,38,0.16,30,0.12,41,0.17,30,0.12,41,0.17,60,0.25,240,speed,60,120,average,101.0,1,balanced,0.08,bottom_tier,0.08,bottom_tier,3,1,2,0.5,solid,fragile,solid-fragile,0.4,17.5,109.37,very_heavy,0,0.5,normal,56.0,56,255,70,15,ground,medium,quadruped,brown,Tiny Raccoon Pokémon,ZIGZAGOON restlessly wanders everywhere at all times. This POKéMON does so because it is very curious. It becomes interested in anything that it happens to see.,zigzagoon --> linoone --> obstagoon,3,1,0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,2.0
264,linoone,linoone,3,normal,,1,"pickup, gluttony",quick-feet,78,0.19,70,0.17,61,0.15,50,0.12,61,0.15,100,0.24,420,speed,120,200,fast,254.33,3,slightly_specialized,0.44,mid_tier,0.44,mid_tier,1,0,1,0.5,solid,midrange,solid-midrange,0.5,32.5,130.0,very_heavy,0,0.5,normal,147.0,88,90,70,15,ground,medium,quadruped,white,Rushing Pokémon,"LINOONE always runs full speed and only in straight lines. If facing an obstacle, it makes a right-angle turn to evade it. This POKéMON is very challenged by gently curving roads.",zigzagoon --> linoone --> obstagoon,3,2,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
264,linoone,linoone-galar,3,dark,normal,2,"pickup, gluttony",quick-feet,78,0.19,70,0.17,61,0.15,50,0.12,61,0.15,100,0.24,420,speed,120,200,fast,254.33,3,slightly_specialized,0.44,mid_tier,0.44,mid_tier,3,1,2,0.5,solid,midrange,solid-midrange,0.5,32.5,130.0,very_heavy,0,0.5,normal,147.0,63,90,70,15,ground,medium,quadruped,white,Rushing Pokémon,"LINOONE always runs full speed and only in straight lines. If facing an obstacle, it makes a right-angle turn to evade it. This POKéMON is very challenged by gently curving roads.",zigzagoon --> linoone --> obstagoon,3,2,0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,2.0
265,wurmple,wurmple,3,bug,,1,shield-dust,run-away,45,0.23,45,0.23,35,0.18,20,0.1,30,0.15,20,0.1,195,hp,65,110,slow,106.25,1,balanced,0.01,bottom_tier,0.01,bottom_tier,3,3,0,-1.5,exposed,weak_slow,exposed-weak_slow,0.3,3.6,40.0,heavy,0,0.5,normal,56.0,6,255,70,15,bug,medium,armor,red,Worm Pokémon,"Using the spikes on its rear end,   WURMPLE peels the bark off trees and feeds on the sap that oozes out. This POKéMON’s feet are tipped with suction pads that allow it to cling to glass without slipping.",wurmple --> silcoon --> beautifly,3,1,0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
266,silcoon,silcoon,3,bug,,1,shed-skin,,50,0.24,35,0.17,55,0.27,25,0.12,25,0.12,15,0.07,205,defense,60,130,slow,203.47,2,slightly_specialized,0.03,bottom_tier,0.03,bottom_tier,3,3,0,-1.5,exposed,weak_slow,exposed-weak_slow,0.6,10.0,27.78,average,0,0.5,normal,72.0,7,120,70,15,bug,medium,ball,white,Cocoon Pokémon,"SILCOON tethers itself to a tree branch using silk to keep from falling. There,  this POKéMON hangs quietly while it awaits evolution. It peers out of the silk cocoon through a small hole.",wurmple --> silcoon --> beautifly,3,2,0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
267,beautifly,beautifly,3,bug,flying,2,swarm,rivalry,60,0.15,70,0.18,50,0.13,100,0.25,50,0.13,65,0.16,395,sp_attack,170,160,average,286.81,3,slightly_specialized,0.35,lower_mid_tier,0.35,lower_mid_tier,5,3,1,-2.0,frail,midrange,frail-midrange,1.0,28.4,28.4,average,0,0.5,normal,178.0,66,45,70,15,bug,medium,bug-wings,yellow,Butterfly Pokémon,"BEAUTIFLY’s favorite food is the sweet pollen of flowers. If you want to see this POKéMON, just leave a potted flower by an open window. BEAUTIFLY is sure to come looking for pollen.",wurmple --> silcoon --> beautifly,3,3,1,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
268,cascoon,cascoon,3,bug,,1,shed-skin,,50,0.24,35,0.17,55,0.27,25,0.12,25,0.12,15,0.07,205,defense,60,130,slow,203.47,2,slightly_specialized,0.03,bottom_tier,0.03,bottom_tier,3,3,0,-1.5,exposed,weak_slow,exposed-weak_slow,0.7,11.5,23.47,light,0,0.5,normal,72.0,7,120,70,15,bug,medium,ball,purple,Cocoon Pokémon,"CASCOON makes its protective cocoon by wrapping its body entirely with a fine silk from its mouth. Once the silk goes around its body, it hardens. This POKéMON prepares for its evolution inside the cocoon.",wurmple --> silcoon --> beautifly,3,2,0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
269,dustox,dustox,3,bug,poison,2,shield-dust,compound-eyes,60,0.16,50,0.13,70,0.18,50,0.13,90,0.23,65,0.17,385,sp_defense,100,220,average,186.81,2,balanced,0.35,lower_mid_tier,0.35,lower_mid_tier,4,5,0,-1.5,exposed,midrange,exposed-midrange,1.2,31.6,21.94,light,0,0.5,normal,173.0,66,45,70,15,bug,medium,bug-wings,green,Poison Moth Pokémon,"DUSTOX is instinctively drawn to light. Swarms of this POKéMON are attracted by the bright lights of cities, where they wreak havoc by stripping the leaves off roadside trees for food.",wurmple --> silcoon --> beautifly,3,3,1,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
270,lotad,lotad,3,water,grass,2,"swift-swim, rain-dish",own-tempo,40,0.18,30,0.14,30,0.14,40,0.18,50,0.23,30,0.14,220,sp_defense,70,120,slow,55.56,1,balanced,0.05,bottom_tier,0.05,bottom_tier,3,3,0,-1.5,exposed,weak_slow,exposed-weak_slow,0.5,2.6,10.4,very_light,0,0.5,normal,44.0,72,255,70,15,"water1, plant",medium-slow,armor,green,Water Weed Pokémon,"It searches about for clean water. If it does not drink water for too long, the leaf on its head wilts.",lotad --> lombre --> ludicolo,3,1,0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
271,lombre,lombre,3,water,grass,2,"swift-swim, rain-dish",own-tempo,60,0.18,50,0.15,50,0.15,60,0.18,70,0.21,50,0.15,340,sp_defense,110,180,slow,55.56,1,balanced,0.29,lower_mid_tier,0.29,lower_mid_tier,3,3,0,-1.5,exposed,weak_slow,exposed-weak_slow,1.2,32.5,22.57,light,0,0.5,normal,119.0,97,120,70,15,"water1, plant",medium-slow,humanoid,green,Jolly Pokémon,It lives at the water’s edge where it is sunny. It sleeps on a bed of water grass by day and becomes active at night.,lotad --> lombre --> ludicolo,3,2,0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
272,ludicolo,ludicolo,3,water,grass,2,"swift-swim, rain-dish",own-tempo,80,0.17,70,0.15,70,0.15,90,0.19,100,0.21,70,0.15,480,sp_defense,160,250,average,133.33,1,balanced,0.66,upper_mid_tier,0.66,upper_mid_tier,3,3,0,-1.5,exposed,bulky,exposed-bulky,1.5,55.0,24.44,average,0,0.5,normal,216.0,104,45,70,15,"water1, plant",medium-slow,humanoid,green,Carefree Pokémon,"LUDICOLO begins dancing as soon as it hears cheerful, festive music. This POKéMON is said to appear when it hears the singing of children on hiking outings.",lotad --> lombre --> ludicolo,3,3,1,1.0,1.0,0.25,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
273,seedot,seedot,3,grass,,1,"chlorophyll, early-bird",pickpocket,40,0.18,40,0.18,50,0.23,30,0.14,30,0.14,30,0.14,220,defense,70,120,slow,55.56,1,balanced,0.05,bottom_tier,0.05,bottom_tier,5,4,0,-3.0,frail,weak_slow,frail-weak_slow,0.5,4.0,16.0,light,0,0.5,normal,44.0,75,255,70,15,"ground, plant",medium-slow,legs,brown,Acorn Pokémon,"SEEDOT attaches itself to a tree branch using the top of its head. It sucks moisture from the tree while hanging off the branch. The more water it drinks, the glossier this POKéMON’s body becomes.",seedot --> nuzleaf --> shiftry,3,1,0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
274,nuzleaf,nuzleaf,3,grass,dark,2,"chlorophyll, early-bird",pickpocket,70,0.21,70,0.21,40,0.12,60,0.18,40,0.12,60,0.18,340,hp,130,150,average,155.56,2,balanced,0.29,lower_mid_tier,0.29,lower_mid_tier,7,6,1,-2.5,frail,fragile,frail-fragile,1.0,28.0,28.0,average,0,0.5,normal,119.0,108,120,70,15,"ground, plant",medium-slow,humanoid,brown,Wily Pokémon,NUZLEAF live in densely overgrown forests. They occasionally venture out of the forest to startle people. This POKéMON dislikes having its long nose pinched.,seedot --> nuzleaf --> shiftry,3,2,0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0
275,shiftry,shiftry,3,grass,dark,2,"chlorophyll, wind-rider",pickpocket,90,0.19,100,0.21,60,0.12,90,0.19,60,0.12,80,0.17,480,attack,190,210,average,233.33,2,slightly_specialized,0.66,upper_mid_tier,0.66,upper_mid_tier,7,6,1,-2.5,frail,sweeper,frail-sweeper,1.3,59.6,35.27,heavy,0,0.5,normal,216.0,136,45,70,15,"ground, plant",medium-slow,humanoid,brown,Wicked Pokémon,It lives quietly in the deep forest. It is said to create chilly winter winds with the fans it holds.,seedot --> nuzleaf --> shiftry,3,3,1,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0
276,taillow,taillow,3,normal,flying,2,guts,scrappy,40,0.15,55,0.2,30,0.11,30,0.11,30,0.11,85,0.31,270,speed,85,100,average,400.0,3,slightly_specialized,0.12,bottom_tier,0.12,bottom_tier,3,2,2,1.0,solid,fragile,solid-fragile,0.3,2.3,25.56,average,0,0.5,normal,54.0,61,200,70,15,flying,medium-slow,wings,blue,Tiny Swallow Pokémon,"TAILLOW courageously stands its ground against foes, however strong they may be. This gutsy POKéMON will remain defiant even after a loss. On the other hand, it cries loudly if it becomes hungry.",taillow --> swellow,2,1,0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
277,swellow,swellow,3,normal,flying,2,guts,scrappy,60,0.13,85,0.19,60,0.13,75,0.16,50,0.11,125,0.27,455,speed,160,170,fast,611.81,4,specialized,0.52,mid_tier,0.52,mid_tier,3,2,2,1.0,solid,midrange,solid-midrange,0.7,19.8,40.41,heavy,0,0.5,normal,159.0,57,45,70,15,flying,medium-slow,wings,blue,Swallow Pokémon,"SWELLOW flies high above our heads, making graceful arcs in the sky. This POKéMON dives at a steep angle as soon as it spots its prey. The hapless prey is tightly grasped by SWELLOW’s clawed feet, preventing escape.",taillow --> swellow,2,2,1,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
278,wingull,wingull,3,water,flying,2,"keen-eye, hydration",rain-dish,40,0.15,30,0.11,30,0.11,55,0.2,30,0.11,85,0.31,270,speed,85,100,average,400.0,3,slightly_specialized,0.12,bottom_tier,0.12,bottom_tier,2,5,1,2.0,iron,fragile,iron-fragile,0.6,9.5,26.39,average,0,0.5,normal,54.0,78,190,70,20,"water1, flying",medium,wings,white,Seagull Pokémon,WINGULL has the habit of carrying prey and valuables in its beak and hiding them in all sorts of locations. This POKéMON rides the winds and flies as if it were skating across the sky.,wingull --> pelipper,2,1,0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
279,pelipper,pelipper,3,water,flying,2,"keen-eye, drizzle",rain-dish,60,0.14,50,0.11,100,0.23,95,0.22,70,0.16,65,0.15,440,defense,145,230,average,330.56,3,slightly_specialized,0.5,mid_tier,0.5,mid_tier,2,5,1,2.0,iron,balanced,iron-balanced,1.2,28.0,19.44,light,0,0.5,normal,154.0,87,45,70,20,"water1, flying",medium,wings,yellow,Water Bird Pokémon,"It is a messenger of the skies, carrying small Pokémon and eggs to safety in its bill.",wingull --> pelipper,2,2,1,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
280,ralts,ralts,3,psychic,fairy,2,"synchronize, trace",telepathy,28,0.14,25,0.13,25,0.13,45,0.23,35,0.18,40,0.2,198,sp_attack,70,88,slow,58.33,1,balanced,0.02,bottom_tier,0.02,bottom_tier,3,2,1,-0.5,neutral,weak_slow,neutral-weak_slow,0.4,6.6,41.25,heavy,0,0.5,normal,40.0,105,235,35,20,"humanshape, indeterminate",slow,humanoid,white,Feeling Pokémon,"RALTS senses the emotions of people using the horns on its head. This POKéMON rarely appears before people. But when it does, it draws closer if it senses that the person has a positive disposition.",ralts --> kirlia --> gardevoir,3,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0
281,kirlia,kirlia,3,psychic,fairy,2,"synchronize, trace",telepathy,38,0.14,35,0.13,35,0.13,65,0.23,55,0.2,50,0.18,278,sp_attack,100,128,slow,127.22,1,balanced,0.13,bottom_tier,0.13,bottom_tier,3,2,1,-0.5,neutral,weak_slow,neutral-weak_slow,0.8,20.2,31.56,average,0,0.5,normal,97.0,98,120,35,20,"humanshape, indeterminate",slow,humanoid,white,Emotion Pokémon,It is said that a KIRLIA that is exposed to the positive emotions of its TRAINER grows beautiful. This POKéMON controls psychokinetic powers with its highly developed brain.,ralts --> kirlia --> gardevoir,3,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0
