pokedex_id,species_name,name,generation,type1,type2,type_count,abilities,hidden_abilities,hp,hp_ratio,attack,attack_ratio,defense,defense_ratio,sp_attack,sp_attack_ratio,sp_defense,sp_defense_ratio,speed,speed_ratio,base_stat_total,dominant_stat,offense,bulk,speed_tier,stat_variance,stat_variance_quantile,stat_specialization,bst_percentile_gen,bst_gen_class,bst_percentile_all,bst_all_class,weakness_count,resistance_count,immunity_count,typing_defense_score,typing_defense_class,battle_archetypes,combat_profile,height_m,weight_kg,mass_index,mass_index_class,is_genderless,female_ratio,pokemon_class,base_experience,moves_count,capture_rate,base_happiness,hatch_counter,egg_groups,growth_rate,shape,color,genus,flavor_text,evolution_line,evolution_chain_length,evolution_stage,is_final_evolution,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
503,samurott,samurott,5,water,,1,torrent,shell-armor,95,0.18,100,0.19,85,0.16,108,0.2,70,0.13,70,0.13,528,sp_attack,208,250,average,208.33,2,slightly_specialized,0.79,upper_mid_tier,0.79,upper_mid_tier,2,4,0,0.0,neutral,bulky_attacker,neutral-bulky_attacker,1.5,94.6,42.04,heavy,0,0.125,normal,238.0,95,45,70,20,ground,medium-slow,quadruped,blue,Formidable Pokémon,One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.,oshawott --> dewott --> samurott,3,3,1,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
503,samurott,samurott-hisui,5,water,dark,2,torrent,sharpness,90,0.17,108,0.2,80,0.15,100,0.19,65,0.12,85,0.16,528,attack,208,235,average,191.67,2,balanced,0.79,upper_mid_tier,0.79,upper_mid_tier,5,6,1,-0.5,neutral,attacker,neutral-attacker,1.5,58.2,25.87,light,0,0.125,normal,238.0,66,45,70,20,ground,medium-slow,quadruped,blue,Formidable Pokémon,One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.,oshawott --> dewott --> samurott,3,3,1,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
504,patrat,patrat,5,normal,,1,"run-away, keen-eye",analytic,45,0.18,55,0.22,39,0.15,35,0.14,39,0.15,42,0.16,255,attack,90,123,slow,40.58,1,balanced,0.01,bottom_tier,0.01,bottom_tier,1,0,1,0.5,solid,weak_slow,solid-weak_slow,0.5,11.6,46.4,heavy,0,0.5,normal,51.0,63,255,70,15,ground,medium,quadruped,brown,Scout Pokémon,"Using food stored in cheek pouches, they can keep watch for days. They use their tails to communicate with others.",patrat --> watchog,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
505,watchog,watchog,5,normal,,1,"illuminate, keen-eye",analytic,60,0.14,85,0.2,69,0.16,60,0.14,69,0.16,77,0.18,420,attack,145,198,average,79.33,1,balanced,0.41,mid_tier,0.41,mid_tier,1,0,1,0.5,solid,balanced,solid-balanced,1.1,27.0,22.31,light,0,0.5,normal,147.0,77,255,70,20,ground,medium,upright,brown,Lookout Pokémon,"When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches.",patrat --> watchog,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
506,lillipup,lillipup,5,normal,,1,"vital-spirit, pickup",run-away,45,0.16,60,0.22,45,0.16,25,0.09,45,0.16,55,0.2,275,attack,85,135,slow,120.14,1,balanced,0.03,bottom_tier,0.03,bottom_tier,1,0,1,0.5,solid,weak_slow,solid-weak_slow,0.4,4.1,25.62,light,0,0.5,normal,55.0,60,255,70,15,ground,medium-slow,quadruped,brown,Puppy Pokémon,"It faces strong opponents with great courage. But, when at a disadvantage in a fight, this intelligent Pokémon flees.",lillipup --> herdier --> stoutland,3,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
507,herdier,herdier,5,normal,,1,"intimidate, sand-rush",scrappy,65,0.18,80,0.22,65,0.18,35,0.09,65,0.18,60,0.16,370,attack,115,195,average,180.56,2,balanced,0.33,lower_mid_tier,0.33,lower_mid_tier,1,0,1,0.5,solid,midrange,solid-midrange,0.9,14.7,18.15,very_light,0,0.5,normal,130.0,56,120,70,15,ground,medium-slow,quadruped,gray,Loyal Dog Pokémon,"It has black, cape-like fur that is very hard and decreases the amount of damage it receives.",lillipup --> herdier --> stoutland,3,2,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
508,stoutland,stoutland,5,normal,,1,"intimidate, sand-rush",scrappy,85,0.17,110,0.22,90,0.18,45,0.09,90,0.18,80,0.16,500,attack,155,265,average,380.56,3,slightly_specialized,0.7,upper_mid_tier,0.7,upper_mid_tier,1,0,1,0.5,solid,bulky,solid-bulky,1.2,61.0,42.36,heavy,0,0.5,normal,225.0,61,45,70,15,ground,medium-slow,quadruped,gray,Big-Hearted Pokémon,It rescues people stranded by blizzards in the mountains. Its shaggy fur shields it from the cold.,lillipup --> herdier --> stoutland,3,3,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
509,purrloin,purrloin,5,dark,,1,"limber, unburden",prankster,41,0.15,50,0.18,37,0.13,50,0.18,37,0.13,66,0.23,281,speed,100,115,average,102.47,1,balanced,0.05,bottom_tier,0.05,bottom_tier,3,2,1,-0.5,neutral,fragile,neutral-fragile,0.4,10.1,63.12,very_heavy,0,0.5,normal,56.0,74,255,70,20,ground,medium,quadruped,purple,Devious Pokémon,"They steal from people for fun, but their victims can’t help but forgive them. Their deceptively cute act is perfect.",purrloin --> liepard,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
510,liepard,liepard,5,dark,,1,"limber, unburden",prankster,64,0.14,88,0.2,50,0.11,88,0.2,50,0.11,106,0.24,446,speed,176,164,fast,444.56,4,slightly_specialized,0.44,mid_tier,0.44,mid_tier,3,2,1,-0.5,neutral,midrange,neutral-midrange,1.1,37.5,30.99,average,0,0.5,normal,156.0,77,90,70,20,ground,medium,quadruped,purple,Cruel Pokémon,These Pokémon vanish and appear unexpectedly. Many Trainers are drawn to their beautiful form and fur.,purrloin --> liepard,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
511,pansage,pansage,5,grass,,1,gluttony,overgrow,50,0.16,53,0.17,48,0.15,53,0.17,48,0.15,64,0.2,316,speed,106,146,average,29.89,1,balanced,0.19,bottom_tier,0.19,bottom_tier,5,4,0,-3.0,frail,fragile,frail-fragile,0.6,10.5,29.17,average,0,0.125,normal,63.0,72,190,70,20,ground,medium,upright,green,Grass Monkey Pokémon,This Pokémon dwells deep in the forest. Eating a leaf from its head whisks weariness away as if by magic.,pansage --> simisage,2,1,0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
512,simisage,simisage,5,grass,,1,gluttony,overgrow,75,0.15,98,0.2,63,0.13,98,0.2,63,0.13,101,0.2,498,speed,196,201,fast,273.0,3,slightly_specialized,0.69,upper_mid_tier,0.69,upper_mid_tier,5,4,0,-3.0,frail,sweeper,frail-sweeper,1.1,30.5,25.21,light,0,0.125,normal,174.0,64,75,70,20,ground,medium,upright,green,Thorn Monkey Pokémon,"Ill tempered, it fights by swinging its barbed tail around wildly. The leaf growing on its head is very bitter.",pansage --> simisage,2,2,1,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
513,pansear,pansear,5,fire,,1,gluttony,blaze,50,0.16,53,0.17,48,0.15,53,0.17,48,0.15,64,0.2,316,speed,106,146,average,29.89,1,balanced,0.19,bottom_tier,0.19,bottom_tier,3,6,0,0.0,neutral,fragile,neutral-fragile,0.6,11.0,30.56,average,0,0.125,normal,63.0,72,190,70,20,ground,medium,upright,red,High Temp Pokémon,"When it is angered, the temperature of its head tuft reaches 600° F. It uses its tuft to roast berries.",pansear --> simisear,2,1,0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
514,simisear,simisear,5,fire,,1,gluttony,blaze,75,0.15,98,0.2,63,0.13,98,0.2,63,0.13,101,0.2,498,speed,196,201,fast,273.0,3,slightly_specialized,0.69,upper_mid_tier,0.69,upper_mid_tier,3,6,0,0.0,neutral,sweeper,neutral-sweeper,1.0,28.0,28.0,average,0,0.125,normal,174.0,66,75,70,20,ground,medium,upright,red,Ember Pokémon,It loves sweets because they become energy for the fire burning inside its body.,pansear --> simisear,2,2,1,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
515,panpour,panpour,5,water,,1,gluttony,torrent,50,0.16,53,0.17,48,0.15,53,0.17,48,0.15,64,0.2,316,speed,106,146,average,29.89,1,balanced,0.19,bottom_tier,0.19,bottom_tier,2,4,0,0.0,neutral,fragile,neutral-fragile,0.6,13.5,37.5,heavy,0,0.125,normal,63.0,74,190,70,20,ground,medium,upright,blue,Spray Pokémon,The water stored inside the tuft on its head is full of nutrients. Plants that receive its water grow large.,panpour --> simipour,2,1,0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
516,simipour,simipour,5,water,,1,gluttony,torrent,75,0.15,98,0.2,63,0.13,98,0.2,63,0.13,101,0.2,498,speed,196,201,fast,273.0,3,slightly_specialized,0.69,upper_mid_tier,0.69,upper_mid_tier,2,4,0,0.0,neutral,sweeper,neutral-sweeper,1.0,29.0,29.0,average,0,0.125,normal,174.0,67,75,70,20,ground,medium,upright,blue,Geyser Pokémon,"The tuft on its head holds water. When the level runs low, it replenishes the tuft by siphoning up water with its tail.",panpour --> simipour,2,2,1,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
517,munna,munna,5,psychic,,1,"forewarn, synchronize",telepathy,76,0.26,25,0.09,45,0.15,67,0.23,55,0.19,24,0.08,292,hp,92,176,slow,384.22,4,slightly_specialized,0.07,bottom_tier,0.07,bottom_tier,3,2,0,-2.0,frail,weak_slow,frail-weak_slow,0.6,23.3,64.72,very_heavy,0,0.5,normal,58.0,75,190,70,10,ground,fast,quadruped,pink,Dream Eater Pokémon,Munna always float in the air. People whose dreams are eaten by them forget what the dreams had been about.,munna --> musharna,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
518,musharna,musharna,5,psychic,,1,"forewarn, synchronize",telepathy,116,0.24,55,0.11,85,0.17,107,0.22,95,0.2,29,0.06,487,hp,162,296,slow,915.47,5,highly_specialized,0.61,upper_mid_tier,0.61,upper_mid_tier,3,2,0,-2.0,frail,tank,frail-tank,1.1,60.5,50.0,very_heavy,0,0.5,normal,170.0,71,75,70,10,ground,fast,humanoid,pink,Drowsing Pokémon,The mist emanating from their foreheads is packed with the dreams of people and Pokémon.,munna --> musharna,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
519,pidove,pidove,5,normal,flying,2,"big-pecks, super-luck",rivalry,50,0.19,55,0.21,50,0.19,36,0.14,30,0.11,43,0.16,264,attack,91,130,slow,75.67,1,balanced,0.02,bottom_tier,0.02,bottom_tier,3,2,2,1.0,solid,weak_slow,solid-weak_slow,0.3,2.1,23.33,light,0,0.5,normal,53.0,52,255,70,15,flying,medium-slow,wings,gray,Tiny Pigeon Pokémon,"Each follows its Trainer’s orders as best it can, but they sometimes fail to understand complicated commands.",pidove --> tranquill --> unfezant,3,1,0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
520,tranquill,tranquill,5,normal,flying,2,"big-pecks, super-luck",rivalry,62,0.17,77,0.22,62,0.17,50,0.14,42,0.12,65,0.18,358,attack,127,166,average,124.22,1,balanced,0.31,lower_mid_tier,0.31,lower_mid_tier,3,2,2,1.0,solid,fragile,solid-fragile,0.6,15.0,41.67,heavy,0,0.5,normal,125.0,46,120,70,15,flying,medium-slow,wings,gray,Wild Pigeon Pokémon,It can return to its Trainer’s location regardless of the distance separating them.,pidove --> tranquill --> unfezant,3,2,0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
521,unfezant,unfezant,5,normal,flying,2,"big-pecks, super-luck",rivalry,80,0.16,115,0.24,80,0.16,65,0.13,55,0.11,93,0.19,488,attack,180,215,average,372.22,3,slightly_specialized,0.62,upper_mid_tier,0.62,upper_mid_tier,3,2,2,1.0,solid,sweeper,solid-sweeper,1.2,29.0,20.14,very_light,0,0.5,normal,220.0,51,45,70,15,flying,medium-slow,wings,gray,Proud Pokémon,Males swing their head plumage to threaten opponents. The females’ flying abilities surpass those of the males.,pidove --> tranquill --> unfezant,3,3,1,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
522,blitzle,blitzle,5,electric,,1,"lightning-rod, motor-drive",sap-sipper,45,0.15,60,0.2,32,0.11,50,0.17,32,0.11,76,0.26,295,speed,110,109,average,240.81,2,slightly_specialized,0.09,bottom_tier,0.09,bottom_tier,1,3,0,0.5,solid,fragile,solid-fragile,0.8,29.8,46.56,heavy,0,0.5,normal,59.0,65,190,70,20,ground,medium,quadruped,black,Electrified Pokémon,"When thunderclouds cover the sky, it will appear. It can catch lightning with its mane and store the electricity.",blitzle --> zebstrika,2,1,0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
523,zebstrika,zebstrika,5,electric,,1,"lightning-rod, motor-drive",sap-sipper,75,0.15,100,0.2,63,0.13,80,0.16,63,0.13,116,0.23,497,speed,180,201,fast,375.14,3,slightly_specialized,0.68,upper_mid_tier,0.68,upper_mid_tier,1,3,0,0.5,solid,sweeper,solid-sweeper,1.6,79.5,31.05,average,0,0.5,normal,174.0,74,75,70,20,ground,medium,quadruped,black,Thunderbolt Pokémon,"They have lightning-like movements. When Zebstrika run at full speed, the sound of thunder reverberates.",blitzle --> zebstrika,2,2,1,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
524,roggenrola,roggenrola,5,rock,,1,"sturdy, weak-armor",sand-force,55,0.2,75,0.27,85,0.3,25,0.09,25,0.09,15,0.05,280,defense,100,165,slow,713.89,5,specialized,0.04,bottom_tier,0.04,bottom_tier,5,4,0,-3.0,frail,weak_slow,frail-weak_slow,0.4,18.0,112.5,very_heavy,0,0.5,normal,56.0,51,255,70,15,mineral,medium-slow,legs,blue,Mantle Pokémon,"Its ear is hexagonal in shape. Compressed underground, its body is as hard as steel.",roggenrola --> boldore --> gigalith,3,1,0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
525,boldore,boldore,5,rock,,1,"sturdy, weak-armor",sand-force,70,0.18,105,0.27,105,0.27,50,0.13,40,0.1,20,0.05,390,attack,155,215,slow,1016.67,5,highly_specialized,0.36,lower_mid_tier,0.36,lower_mid_tier,5,4,0,-3.0,frail,slow_attacker,frail-slow_attacker,0.9,102.0,125.93,very_heavy,0,0.5,normal,137.0,47,120,70,15,mineral,medium-slow,tentacles,blue,Ore Pokémon,"When it overflows with power, the orange crystal on its body glows. It looks for underground water in caves.",roggenrola --> boldore --> gigalith,3,2,0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
526,gigalith,gigalith,5,rock,,1,"sturdy, sand-stream",sand-force,85,0.17,135,0.26,130,0.25,60,0.12,80,0.16,25,0.05,515,attack,195,295,slow,1461.81,5,extreme,0.76,upper_mid_tier,0.76,upper_mid_tier,5,4,0,-3.0,frail,bulky_attacker,frail-bulky_attacker,1.7,260.0,89.97,very_heavy,0,0.5,normal,232.0,56,45,70,15,mineral,medium-slow,tentacles,blue,Compressed Pokémon,Compressing the energy from its internal core lets it fire off an attack capable of blowing away a mountain.,roggenrola --> boldore --> gigalith,3,3,1,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
527,woobat,woobat,5,psychic,flying,2,"unaware, klutz",simple,65,0.2,45,0.14,43,0.13,55,0.17,43,0.13,72,0.22,323,speed,100,151,average,128.14,1,balanced,0.21,lower_mid_tier,0.21,lower_mid_tier,5,3,1,-2.0,frail,fragile,frail-fragile,0.4,2.1,13.12,very_light,0,0.5,normal,65.0,89,190,70,15,"ground, flying",medium,wings,blue,Bat Pokémon,Its habitat is dark forests and caves. It emits ultrasonic waves from its nose to learn about its surroundings.,woobat --> swoobat,2,1,0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
528,swoobat,swoobat,5,psychic,flying,2,"unaware, klutz",simple,67,0.16,57,0.13,55,0.13,77,0.18,55,0.13,114,0.27,425,speed,134,177,fast,434.81,4,slightly_specialized,0.42,mid_tier,0.42,mid_tier,5,3,1,-2.0,frail,midrange,frail-midrange,0.9,10.5,12.96,very_light,0,0.5,normal,149.0,89,45,70,15,"ground, flying",medium,wings,blue,Courting Pokémon,"It emits sound waves of various frequencies from its nose, including some powerful enough to destroy rocks.",woobat --> swoobat,2,2,1,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
529,drilbur,drilbur,5,ground,,1,"sand-rush, sand-force",mold-breaker,60,0.18,85,0.26,40,0.12,30,0.09,45,0.14,68,0.21,328,attack,115,145,average,340.56,3,slightly_specialized,0.22,lower_mid_tier,0.22,lower_mid_tier,3,2,1,-0.5,neutral,fragile,neutral-fragile,0.3,8.5,94.44,very_heavy,0,0.5,normal,66.0,63,120,70,20,ground,medium,upright,gray,Mole Pokémon,It can dig through the ground at a speed of 30 mph. It could give a car running aboveground a good race.,drilbur --> excadrill,2,1,0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
530,excadrill,excadrill,5,ground,steel,2,"sand-rush, sand-force",mold-breaker,110,0.22,135,0.27,60,0.12,50,0.1,65,0.13,88,0.17,508,attack,185,235,average,897.22,5,specialized,0.72,upper_mid_tier,0.72,upper_mid_tier,4,8,2,3.0,iron,attacker,iron-attacker,0.7,40.4,82.45,very_heavy,0,0.5,normal,178.0,74,60,70,20,ground,medium,humanoid,gray,Subterrene Pokémon,It can help in tunnel construction. Its drill has evolved into steel strong enough to bore through iron plates.,drilbur --> excadrill,2,2,1,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5
