pokedex_id,species_name,name,generation,type1,type2,type_count,abilities,hidden_abilities,hp,hp_ratio,attack,attack_ratio,defense,defense_ratio,sp_attack,sp_attack_ratio,sp_defense,sp_defense_ratio,speed,speed_ratio,base_stat_total,dominant_stat,offense,bulk,speed_tier,stat_variance,stat_variance_quantile,stat_specialization,bst_percentile_gen,bst_gen_class,bst_percentile_all,bst_all_class,weakness_count,resistance_count,immunity_count,typing_defense_score,typing_defense_class,battle_archetypes,combat_profile,height_m,weight_kg,mass_index,mass_index_class,is_genderless,female_ratio,pokemon_class,base_experience,moves_count,capture_rate,base_happiness,hatch_counter,egg_groups,growth_rate,shape,color,genus,flavor_text,evolution_line,evolution_chain_length,evolution_stage,is_final_evolution,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
819,skwovet,skwovet,8,normal,,1,cheek-pouch,gluttony,70,0.25,55,0.2,55,0.2,35,0.13,35,0.13,25,0.09,275,hp,90,160,slow,236.81,2,slightly_specialized,0.08,bottom_tier,0.08,bottom_tier,1,0,1,0.5,uniform,weak_slow,uniform-weak_slow,0.3,2.5,27.78,average,0,0.5,normal,55.0,47,255,50,20,ground,medium,upright,brown,Cheeky Pokémon,"Found throughout the Galar region, this Pokémon becomes uneasy if its cheeks are ever completely empty of berries.",skwovet --> greedent,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
820,greedent,greedent,8,normal,,1,cheek-pouch,gluttony,120,0.26,95,0.21,95,0.21,55,0.12,75,0.16,20,0.04,460,hp,150,290,slow,1038.89,5,highly_specialized,0.22,lower_mid_tier,0.22,lower_mid_tier,1,0,1,0.5,uniform,tank,uniform-tank,0.6,6.0,16.67,average,0,0.5,normal,161.0,60,90,50,20,ground,medium,upright,brown,Greedy Pokémon,"It stashes berries in its tail—so many berries that they fall out constantly. But this Pokémon is a bit slow-witted, so it doesn’t notice the loss.",skwovet --> greedent,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
821,rookidee,rookidee,8,flying,,1,"keen-eye, unnerve",big-pecks,38,0.16,47,0.19,35,0.14,33,0.13,35,0.14,57,0.23,245,speed,80,108,slow,72.81,1,balanced,0.03,bottom_tier,0.03,bottom_tier,3,3,1,0.0,uniform,weak_slow,uniform-weak_slow,0.2,1.8,45.0,heavy,0,0.5,normal,49.0,47,255,50,15,flying,medium-slow,wings,blue,Tiny Bird Pokémon,"It will bravely challenge any opponent, no matter how powerful. This Pokémon benefits from every battle—even a defeat increases its strength a bit.",rookidee --> corvisquire --> corviknight,3,1,0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
822,corvisquire,corvisquire,8,flying,,1,"keen-eye, unnerve",big-pecks,68,0.19,67,0.18,55,0.15,43,0.12,55,0.15,77,0.21,365,speed,110,178,average,122.81,1,balanced,0.14,bottom_tier,0.14,bottom_tier,3,3,1,0.0,uniform,fragile,uniform-fragile,0.8,16.0,25.0,average,0,0.5,normal,128.0,44,120,50,15,flying,medium-slow,wings,blue,Raven Pokémon,"Smart enough to use tools in battle, these Pokémon have been seen picking up rocks and flinging them or using ropes to wrap up enemies.",rookidee --> corvisquire --> corviknight,3,2,0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
823,corviknight,corviknight,8,flying,steel,2,"pressure, unnerve",mirror-armor,98,0.2,87,0.18,105,0.21,53,0.11,85,0.17,67,0.14,495,defense,140,288,average,313.92,2,slightly_specialized,0.49,mid_tier,0.49,mid_tier,2,8,2,5.0,uniform,support,uniform-support,2.2,75.0,15.5,light,0,0.5,normal,248.0,68,45,50,15,flying,medium-slow,wings,purple,Raven Pokémon,This Pokémon reigns supreme in the skies of the Galar region. The black luster of its steel body could drive terror into the heart of any foe.,rookidee --> corvisquire --> corviknight,3,3,1,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5
823,corviknight,corviknight-gmax,8,flying,steel,2,"pressure, unnerve",mirror-armor,98,0.2,87,0.18,105,0.21,53,0.11,85,0.17,67,0.14,495,defense,140,288,average,313.92,2,slightly_specialized,0.49,mid_tier,0.49,mid_tier,2,8,2,5.0,uniform,support,uniform-support,14.0,1000.0,5.1,very_light,0,0.5,normal,248.0,0,45,50,15,flying,medium-slow,wings,purple,Raven Pokémon,This Pokémon reigns supreme in the skies of the Galar region. The black luster of its steel body could drive terror into the heart of any foe.,rookidee --> corvisquire --> corviknight,3,3,1,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5
824,blipbug,blipbug,8,bug,,1,"swarm, compound-eyes",telepathy,25,0.14,20,0.11,20,0.11,25,0.14,45,0.25,45,0.25,180,sp_defense,45,90,slow,116.67,1,balanced,0.01,bottom_tier,0.01,bottom_tier,3,3,0,-1.5,uniform,weak_slow,uniform-weak_slow,0.4,8.0,50.0,heavy,0,0.5,normal,36.0,5,255,50,15,bug,medium,armor,blue,Larva Pokémon,"A constant collector of information, this Pokémon is very smart. Very strong is what it isn’t.",blipbug --> dottler --> orbeetle,3,1,0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
825,dottler,dottler,8,bug,psychic,2,"swarm, compound-eyes",telepathy,50,0.15,35,0.1,80,0.24,50,0.15,90,0.27,30,0.09,335,sp_defense,85,220,slow,486.81,3,slightly_specialized,0.14,bottom_tier,0.14,bottom_tier,6,4,0,-4.0,uniform,weak_slow,uniform-weak_slow,0.4,19.5,121.87,heavy,0,0.5,normal,117.0,40,120,50,15,bug,medium,armor,yellow,Radome Pokémon,"It barely moves, but it’s still alive. Hiding in its shell without food or water seems to have awakened its psychic powers.",blipbug --> dottler --> orbeetle,3,2,0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0
826,orbeetle,orbeetle,8,bug,psychic,2,"swarm, frisk",telepathy,60,0.12,45,0.09,110,0.22,80,0.16,120,0.24,90,0.18,505,sp_defense,125,290,average,686.81,5,specialized,0.72,upper_mid_tier,0.72,upper_mid_tier,6,4,0,-4.0,uniform,bulky_speedster,uniform-bulky_speedster,0.4,40.8,255.0,heavy,0,0.5,normal,253.0,53,45,50,15,bug,medium,wings,red,Seven Spot Pokémon,"It’s famous for its high level of intelligence, and the large size of its brain is proof that it also possesses immense psychic power.",blipbug --> dottler --> orbeetle,3,3,1,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0
826,orbeetle,orbeetle-gmax,8,bug,psychic,2,"swarm, frisk",telepathy,60,0.12,45,0.09,110,0.22,80,0.16,120,0.24,90,0.18,505,sp_defense,125,290,average,686.81,5,specialized,0.72,upper_mid_tier,0.72,upper_mid_tier,6,4,0,-4.0,uniform,bulky_speedster,uniform-bulky_speedster,14.0,1000.0,5.1,very_light,0,0.5,normal,253.0,0,45,50,15,bug,medium,wings,red,Seven Spot Pokémon,"It’s famous for its high level of intelligence, and the large size of its brain is proof that it also possesses immense psychic power.",blipbug --> dottler --> orbeetle,3,3,1,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0
827,nickit,nickit,8,dark,,1,"run-away, unburden",stakeout,40,0.16,28,0.11,28,0.11,47,0.19,52,0.21,50,0.2,245,sp_defense,75,120,slow,96.14,1,balanced,0.03,bottom_tier,0.03,bottom_tier,3,2,1,-0.5,uniform,weak_slow,uniform-weak_slow,0.6,8.9,24.72,average,0,0.5,normal,49.0,35,255,50,15,ground,fast,quadruped,brown,Fox Pokémon,"Aided by the soft pads on its feet, it silently raids the food stores of other Pokémon. It survives off its ill-gotten gains.",nickit --> thievul,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
828,thievul,thievul,8,dark,,1,"run-away, unburden",stakeout,70,0.15,58,0.13,58,0.13,87,0.19,92,0.2,90,0.2,455,sp_defense,145,220,average,209.47,1,slightly_specialized,0.21,lower_mid_tier,0.21,lower_mid_tier,3,2,1,-0.5,uniform,fragile,uniform-fragile,1.2,19.9,13.82,light,0,0.5,normal,159.0,46,127,50,15,ground,fast,quadruped,brown,Fox Pokémon,"It secretly marks potential targets with a scent. By following the scent, it stalks its targets and steals from them when they least expect it.",nickit --> thievul,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
829,gossifleur,gossifleur,8,grass,,1,"cotton-down, regenerator",effect-spore,40,0.16,40,0.16,60,0.24,40,0.16,60,0.24,10,0.04,250,defense,80,160,slow,280.56,2,slightly_specialized,0.04,bottom_tier,0.04,bottom_tier,5,4,0,-3.0,uniform,weak_slow,uniform-weak_slow,0.4,2.2,13.75,light,0,0.5,normal,50.0,38,190,50,20,plant,medium,blob,green,Flowering Pokémon,"It anchors itself in the ground with its single leg, then basks in the sun. After absorbing enough sunlight, its petals spread as it blooms brilliantly.",gossifleur --> eldegoss,2,1,0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
830,eldegoss,eldegoss,8,grass,,1,"cotton-down, regenerator",effect-spore,60,0.13,50,0.11,90,0.2,80,0.17,120,0.26,60,0.13,460,sp_defense,130,270,average,555.56,3,specialized,0.22,lower_mid_tier,0.22,lower_mid_tier,5,4,0,-3.0,uniform,tank,uniform-tank,0.5,2.5,10.0,light,0,0.5,normal,161.0,38,75,50,20,plant,medium,blob,green,Cotton Bloom Pokémon,The seeds attached to its cotton fluff are full of nutrients. It spreads them on the wind so that plants and other Pokémon can benefit from them.,gossifleur --> eldegoss,2,2,1,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
831,wooloo,wooloo,8,normal,,1,"fluffy, run-away",bulletproof,42,0.16,40,0.15,55,0.2,40,0.15,45,0.17,48,0.18,270,defense,80,142,slow,28.0,1,balanced,0.06,bottom_tier,0.06,bottom_tier,1,0,1,0.5,uniform,weak_slow,uniform-weak_slow,0.6,6.0,16.67,average,0,0.5,normal,122.0,30,255,50,15,ground,medium,quadruped,white,Sheep Pokémon,"Its curly fleece is such an effective cushion that this Pokémon could fall off a cliff and stand right back up at the bottom, unharmed.",wooloo --> dubwool,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
832,dubwool,dubwool,8,normal,,1,"fluffy, steadfast",bulletproof,72,0.15,80,0.16,100,0.2,60,0.12,90,0.18,88,0.18,490,defense,140,262,average,168.56,1,balanced,0.32,lower_mid_tier,0.32,lower_mid_tier,1,0,1,0.5,uniform,bulky_speedster,uniform-bulky_speedster,1.3,43.0,25.44,average,0,0.5,normal,172.0,38,127,50,15,ground,medium,quadruped,white,Sheep Pokémon,"Weave a carpet from its springy wool, and you end up with something closer to a trampoline. You’ll start to bounce the moment you set foot on it.",wooloo --> dubwool,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
833,chewtle,chewtle,8,water,,1,"strong-jaw, shell-armor",swift-swim,50,0.18,64,0.23,50,0.18,38,0.13,38,0.13,44,0.15,284,attack,102,138,slow,79.56,1,balanced,0.09,bottom_tier,0.09,bottom_tier,2,4,0,0.0,uniform,weak_slow,uniform-weak_slow,0.3,8.5,94.44,heavy,0,0.5,normal,57.0,43,255,50,20,"monster, water1",medium,quadruped,green,Snapping Pokémon,Apparently the itch of its teething impels it to snap its jaws at anything in front of it.,chewtle --> drednaw,2,1,0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
834,drednaw,drednaw,8,water,rock,2,"strong-jaw, shell-armor",swift-swim,90,0.19,115,0.24,90,0.19,48,0.1,68,0.14,74,0.15,485,attack,163,248,average,437.47,2,slightly_specialized,0.3,lower_mid_tier,0.3,lower_mid_tier,4,5,0,-1.5,uniform,midrange,uniform-midrange,1.0,115.5,115.5,heavy,0,0.5,normal,170.0,72,75,50,20,"monster, water1",medium,quadruped,green,Bite Pokémon,"With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",chewtle --> drednaw,2,2,1,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
834,drednaw,drednaw-gmax,8,water,rock,2,"strong-jaw, shell-armor",swift-swim,90,0.19,115,0.24,90,0.19,48,0.1,68,0.14,74,0.15,485,attack,163,248,average,437.47,2,slightly_specialized,0.3,lower_mid_tier,0.3,lower_mid_tier,4,5,0,-1.5,uniform,midrange,uniform-midrange,24.0,1000.0,1.74,very_light,0,0.5,normal,170.0,0,75,50,20,"monster, water1",medium,quadruped,green,Bite Pokémon,"With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",chewtle --> drednaw,2,2,1,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
835,yamper,yamper,8,electric,,1,ball-fetch,rattled,59,0.22,45,0.17,50,0.19,40,0.15,50,0.19,26,0.1,270,hp,85,159,slow,105.33,1,balanced,0.06,bottom_tier,0.06,bottom_tier,1,3,0,0.5,uniform,weak_slow,uniform-weak_slow,0.3,13.5,150.0,heavy,0,0.5,normal,54.0,38,255,50,20,ground,fast,quadruped,yellow,Puppy Pokémon,"This Pokémon is very popular as a herding dog in the Galar region. As it runs, it generates electricity from the base of its tail.",yamper --> boltund,2,1,0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
836,boltund,boltund,8,electric,,1,strong-jaw,competitive,69,0.14,90,0.18,60,0.12,90,0.18,60,0.12,121,0.25,490,speed,180,189,fast,464.22,3,slightly_specialized,0.32,lower_mid_tier,0.32,lower_mid_tier,1,3,0,0.5,uniform,sweeper,uniform-sweeper,1.0,34.0,34.0,heavy,0,0.5,normal,172.0,43,45,50,20,ground,fast,quadruped,yellow,Dog Pokémon,This Pokémon generates electricity and channels it into its legs to keep them going strong. Boltund can run nonstop for three full days.,yamper --> boltund,2,2,1,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
837,rolycoly,rolycoly,8,rock,,1,"steam-engine, heatproof",flash-fire,30,0.12,40,0.17,50,0.21,40,0.17,50,0.21,30,0.12,240,defense,80,130,slow,66.67,1,balanced,0.02,bottom_tier,0.02,bottom_tier,5,4,0,-3.0,uniform,weak_slow,uniform-weak_slow,0.3,12.0,133.33,heavy,0,0.5,normal,48.0,43,255,50,15,mineral,medium-slow,ball,black,Coal Pokémon,"Most of its body has the same composition as coal. Fittingly, this Pokémon was first discovered in coal mines about 400 years ago.",rolycoly --> carkol --> coalossal,3,1,0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
838,carkol,carkol,8,rock,fire,2,"steam-engine, flame-body",flash-fire,80,0.2,60,0.15,90,0.22,60,0.15,70,0.17,50,0.12,410,defense,120,240,slow,180.56,1,balanced,0.16,bottom_tier,0.16,bottom_tier,4,7,0,-0.5,uniform,slow_attacker,uniform-slow_attacker,1.1,78.0,64.46,heavy,0,0.5,normal,144.0,55,120,50,15,mineral,medium-slow,legs,black,Coal Pokémon,It forms coal inside its body. Coal dropped by this Pokémon once helped fuel the lives of people in the Galar region.,rolycoly --> carkol --> coalossal,3,2,0,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
839,coalossal,coalossal,8,rock,fire,2,"steam-engine, flame-body",flash-fire,110,0.22,80,0.16,120,0.24,80,0.16,90,0.18,30,0.06,510,defense,160,320,slow,825.0,5,specialized,0.78,upper_mid_tier,0.78,upper_mid_tier,4,7,0,-0.5,uniform,tank,uniform-tank,2.8,310.5,39.6,heavy,0,0.5,normal,255.0,63,45,50,15,mineral,medium-slow,humanoid,black,Coal Pokémon,"It’s usually peaceful, but the vandalism of mines enrages it. Offenders will be incinerated with flames that reach 2,700 degrees Fahrenheit.",rolycoly --> carkol --> coalossal,3,3,1,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
839,coalossal,coalossal-gmax,8,rock,fire,2,"steam-engine, flame-body",flash-fire,110,0.22,80,0.16,120,0.24,80,0.16,90,0.18,30,0.06,510,defense,160,320,slow,825.0,5,specialized,0.78,upper_mid_tier,0.78,upper_mid_tier,4,7,0,-0.5,uniform,tank,uniform-tank,42.0,1000.0,0.57,very_light,0,0.5,normal,255.0,0,45,50,15,mineral,medium-slow,humanoid,black,Coal Pokémon,"It’s usually peaceful, but the vandalism of mines enrages it. Offenders will be incinerated with flames that reach 2,700 degrees Fahrenheit.",rolycoly --> carkol --> coalossal,3,3,1,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
