pokedex_id,species_name,name,generation,type1,type2,type_count,abilities,hidden_abilities,hp,hp_ratio,attack,attack_ratio,defense,defense_ratio,sp_attack,sp_attack_ratio,sp_defense,sp_defense_ratio,speed,speed_ratio,base_stat_total,dominant_stat,offense,bulk,speed_tier,stat_variance,stat_variance_quantile,stat_specialization,bst_percentile_gen,bst_gen_class,bst_percentile_all,bst_all_class,weakness_count,resistance_count,immunity_count,typing_defense_score,typing_defense_class,battle_archetypes,combat_profile,height_m,weight_kg,mass_index,mass_index_class,is_genderless,female_ratio,pokemon_class,base_experience,moves_count,capture_rate,base_happiness,hatch_counter,egg_groups,growth_rate,shape,color,genus,flavor_text,evolution_line,evolution_chain_length,evolution_stage,is_final_evolution,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
731,pikipek,pikipek,7,normal,flying,2,"keen-eye, skill-link",pickup,35,0.13,75,0.28,30,0.11,30,0.11,30,0.11,65,0.25,265,attack,105,95,average,345.14,3,slightly_specialized,0.05,bottom_tier,0.05,bottom_tier,3,2,2,1.0,solid,fragile,solid-fragile,0.3,1.2,13.33,light,0,0.5,normal,53.0,58,255,70,15,flying,medium,wings,black,Woodpecker Pokémon,It can peck at a rate of 16 times a second to drill holes in trees. It uses the holes for food storage and for nesting.,pikipek --> trumbeak --> toucannon,3,1,0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
732,trumbeak,trumbeak,7,normal,flying,2,"keen-eye, skill-link",pickup,55,0.15,85,0.24,50,0.14,40,0.11,50,0.14,75,0.21,355,attack,125,155,average,245.14,2,slightly_specialized,0.17,bottom_tier,0.17,bottom_tier,3,2,2,1.0,solid,fragile,solid-fragile,0.6,14.8,41.11,heavy,0,0.5,normal,124.0,59,120,70,15,flying,medium,wings,black,Bugle Beak Pokémon,"It eats berries and stores their seeds in its beak. When it encounters enemies or prey, it fires off all the seeds in a burst.",pikipek --> trumbeak --> toucannon,3,2,0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
733,toucannon,toucannon,7,normal,flying,2,"keen-eye, skill-link",sheer-force,80,0.16,120,0.25,75,0.15,75,0.15,75,0.15,60,0.12,485,attack,195,230,average,345.14,3,slightly_specialized,0.46,mid_tier,0.46,mid_tier,3,2,2,1.0,solid,attacker,solid-attacker,1.1,26.0,21.49,average,0,0.5,normal,218.0,71,45,70,15,flying,medium,wings,black,Cannon Pokémon,"When it battles, its beak heats up. The temperature can easily exceed 212 degrees Fahrenheit, causing severe burns when it hits.",pikipek --> trumbeak --> toucannon,3,3,1,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
734,yungoos,yungoos,7,normal,,1,"stakeout, strong-jaw",adaptability,48,0.19,70,0.28,30,0.12,30,0.12,30,0.12,45,0.18,253,attack,100,108,slow,210.14,2,slightly_specialized,0.04,bottom_tier,0.04,bottom_tier,1,0,1,0.5,neutral,weak_slow,neutral-weak_slow,0.4,6.0,37.5,heavy,0,0.5,normal,51.0,66,255,70,15,ground,medium,quadruped,brown,Loitering Pokémon,"With its sharp fangs, it will bite anything. It did not originally live in Alola but was imported from another region.",yungoos --> gumshoos,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
735,gumshoos,gumshoos,7,normal,,1,"stakeout, strong-jaw",adaptability,88,0.21,110,0.26,60,0.14,55,0.13,60,0.14,45,0.11,418,attack,165,208,slow,495.56,4,slightly_specialized,0.21,lower_mid_tier,0.21,lower_mid_tier,1,0,1,0.5,neutral,slow_attacker,neutral-slow_attacker,0.7,14.2,28.98,heavy,0,0.5,normal,146.0,80,127,70,15,ground,medium,quadruped,brown,Stakeout Pokémon,"When it finds a trace of its prey, it patiently stakes out the location...but it’s always snoozing by nightfall.",yungoos --> gumshoos,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
735,gumshoos,gumshoos-totem,7,normal,,1,"stakeout, strong-jaw",adaptability,88,0.21,110,0.26,60,0.14,55,0.13,60,0.14,45,0.11,418,attack,165,208,slow,495.56,4,slightly_specialized,0.21,lower_mid_tier,0.21,lower_mid_tier,1,0,1,0.5,neutral,slow_attacker,neutral-slow_attacker,1.4,60.0,30.61,heavy,0,0.5,normal,146.0,56,127,70,15,ground,medium,quadruped,brown,Stakeout Pokémon,"When it finds a trace of its prey, it patiently stakes out the location...but it’s always snoozing by nightfall.",yungoos --> gumshoos,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
736,grubbin,grubbin,7,bug,,1,swarm,,47,0.16,62,0.21,45,0.15,55,0.18,45,0.15,46,0.15,300,attack,117,137,slow,40.67,1,balanced,0.09,bottom_tier,0.09,bottom_tier,3,3,0,-1.5,frail,weak_slow,frail-weak_slow,0.4,4.4,27.5,heavy,0,0.5,normal,60.0,52,255,70,15,bug,medium,armor,gray,Larva Pokémon,Its strong jaw enables it to scrape trees and slurp out the sap. It normally lives underground.,grubbin --> charjabug --> vikavolt,3,1,0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
737,charjabug,charjabug,7,bug,electric,2,battery,,57,0.14,82,0.2,95,0.24,55,0.14,75,0.19,36,0.09,400,defense,137,227,slow,379.56,3,slightly_specialized,0.19,bottom_tier,0.19,bottom_tier,2,4,0,0.0,neutral,slow_attacker,neutral-slow_attacker,0.5,10.5,42.0,heavy,0,0.5,normal,140.0,56,120,70,15,bug,medium,squiggle,green,Battery Pokémon,"Its body is capable of storing electricity. On camping trips, people are grateful to have one around.",grubbin --> charjabug --> vikavolt,3,2,0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
738,vikavolt,vikavolt,7,bug,electric,2,levitate,,77,0.15,70,0.14,90,0.18,145,0.29,75,0.15,43,0.09,500,sp_attack,215,242,slow,960.22,5,highly_specialized,0.55,mid_tier,0.55,mid_tier,2,4,0,0.0,neutral,attacker,neutral-attacker,1.5,45.0,20.0,average,0,0.5,normal,225.0,75,45,70,15,bug,medium,armor,blue,Stag Beetle Pokémon,"It zips around, on sharp lookout for an opening. It concentrates electrical energy within its large jaws and uses it to zap its enemies.",grubbin --> charjabug --> vikavolt,3,3,1,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
738,vikavolt,vikavolt-totem,7,bug,electric,2,levitate,,77,0.15,70,0.14,90,0.18,145,0.29,75,0.15,43,0.09,500,sp_attack,215,242,slow,960.22,5,highly_specialized,0.55,mid_tier,0.55,mid_tier,2,4,0,0.0,neutral,attacker,neutral-attacker,2.6,147.5,21.82,average,0,0.5,normal,225.0,52,45,70,15,bug,medium,armor,blue,Stag Beetle Pokémon,"It zips around, on sharp lookout for an opening. It concentrates electrical energy within its large jaws and uses it to zap its enemies.",grubbin --> charjabug --> vikavolt,3,3,1,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
739,crabrawler,crabrawler,7,fighting,,1,"hyper-cutter, iron-fist",anger-point,47,0.14,82,0.24,57,0.17,42,0.12,47,0.14,63,0.19,338,attack,124,151,average,180.56,2,balanced,0.16,bottom_tier,0.16,bottom_tier,3,3,0,-1.5,frail,fragile,frail-fragile,0.6,7.0,19.44,average,0,0.5,normal,68.0,72,225,70,20,water3,medium,armor,purple,Boxing Pokémon,"While guarding its weak points with its pincers, it looks for an opening and unleashes punches. When it loses, it foams at the mouth and faints.",crabrawler --> crabominable,2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
740,crabominable,crabominable,7,fighting,ice,2,"hyper-cutter, iron-fist",anger-point,97,0.2,132,0.28,77,0.16,62,0.13,67,0.14,43,0.09,478,attack,194,241,slow,810.56,5,specialized,0.41,mid_tier,0.41,mid_tier,6,3,0,-4.5,frail,attacker,frail-attacker,1.7,180.0,62.28,very_heavy,0,0.5,normal,167.0,84,60,70,20,water3,medium,armor,white,Woolly Crab Pokémon,"It aimed for the top but got lost and ended up on a snowy mountain. Being forced to endure the cold, this Pokémon evolved and grew fur.",crabrawler --> crabominable,2,2,1,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0
740,crabominable,crabominable-mega,7,fighting,ice,2,,,97,0.17,157,0.27,122,0.21,62,0.11,107,0.19,33,0.06,578,attack,219,326,slow,1607.22,5,extreme,0.86,top_tier,0.86,top_tier,6,3,0,-4.5,frail,bulky_attacker,frail-bulky_attacker,2.6,252.8,37.4,heavy,0,0.5,normal,,0,60,70,20,water3,medium,armor,white,Woolly Crab Pokémon,"It aimed for the top but got lost and ended up on a snowy mountain. Being forced to endure the cold, this Pokémon evolved and grew fur.",crabrawler --> crabominable,2,2,1,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0
741,oricorio,oricorio-baile,7,fire,flying,2,dancer,,75,0.16,70,0.15,70,0.15,98,0.21,70,0.15,93,0.2,476,sp_attack,168,215,average,135.89,2,balanced,0.38,lower_mid_tier,0.38,lower_mid_tier,3,6,1,1.5,iron,balanced,iron-balanced,0.6,3.4,9.44,very_light,0,0.75,normal,167.0,65,45,70,20,flying,medium,wings,red,Dancing Pokémon,"It beats its wings together to create fire. As it moves in the steps of its beautiful dance, it bathes opponents in intense flames.",oricorio,1,0,0,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
741,oricorio,oricorio-pom-pom,7,electric,flying,2,dancer,,75,0.16,70,0.15,70,0.15,98,0.21,70,0.15,93,0.2,476,sp_attack,168,215,average,135.89,2,balanced,0.38,lower_mid_tier,0.38,lower_mid_tier,2,5,1,2.0,iron,balanced,iron-balanced,0.6,3.4,9.44,very_light,0,0.75,normal,167.0,65,45,70,20,flying,medium,wings,red,Dancing Pokémon,"It beats its wings together to create fire. As it moves in the steps of its beautiful dance, it bathes opponents in intense flames.",oricorio,1,0,0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
741,oricorio,oricorio-pau,7,psychic,flying,2,dancer,,75,0.16,70,0.15,70,0.15,98,0.21,70,0.15,93,0.2,476,sp_attack,168,215,average,135.89,2,balanced,0.38,lower_mid_tier,0.38,lower_mid_tier,5,3,1,-2.0,frail,balanced,frail-balanced,0.6,3.4,9.44,very_light,0,0.75,normal,167.0,65,45,70,20,flying,medium,wings,red,Dancing Pokémon,"It beats its wings together to create fire. As it moves in the steps of its beautiful dance, it bathes opponents in intense flames.",oricorio,1,0,0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
741,oricorio,oricorio-sensu,7,ghost,flying,2,dancer,,75,0.16,70,0.15,70,0.15,98,0.21,70,0.15,93,0.2,476,sp_attack,168,215,average,135.89,2,balanced,0.38,lower_mid_tier,0.38,lower_mid_tier,5,3,3,1.0,solid,balanced,solid-balanced,0.6,3.4,9.44,very_light,0,0.75,normal,167.0,65,45,70,20,flying,medium,wings,red,Dancing Pokémon,"It beats its wings together to create fire. As it moves in the steps of its beautiful dance, it bathes opponents in intense flames.",oricorio,1,0,0,0.0,1.0,1.0,2.0,0.5,2.0,0.0,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,1.0,1.0
742,cutiefly,cutiefly,7,bug,fairy,2,"honey-gather, shield-dust",sweet-veil,40,0.13,45,0.15,40,0.13,55,0.18,40,0.13,84,0.28,304,speed,100,120,average,250.56,2,slightly_specialized,0.11,bottom_tier,0.11,bottom_tier,5,5,1,-1.0,exposed,fragile,exposed-fragile,0.1,0.2,20.0,average,0,0.5,normal,61.0,78,190,70,20,"bug, fairy",medium,armor,yellow,Bee Fly Pokémon,"It feeds on the nectar and pollen of flowers. Because it’s able to sense auras, it can identify which flowers are about to bloom.",cutiefly --> ribombee,2,1,0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
743,ribombee,ribombee,7,bug,fairy,2,"honey-gather, shield-dust",sweet-veil,60,0.13,55,0.12,60,0.13,95,0.2,70,0.15,124,0.27,464,speed,150,190,fast,607.22,4,specialized,0.33,lower_mid_tier,0.33,lower_mid_tier,5,5,1,-1.0,exposed,midrange,exposed-midrange,0.2,0.5,12.5,very_light,0,0.5,normal,162.0,86,75,70,20,"bug, fairy",medium,bug-wings,yellow,Bee Fly Pokémon,"It rolls up pollen into puffs. It makes many different varieties, some used as food and others used in battle.",cutiefly --> ribombee,2,2,1,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
743,ribombee,ribombee-totem,7,bug,fairy,2,"honey-gather, shield-dust",sweet-veil,60,0.13,55,0.12,60,0.13,95,0.2,70,0.15,124,0.27,464,speed,150,190,fast,607.22,4,specialized,0.33,lower_mid_tier,0.33,lower_mid_tier,5,5,1,-1.0,exposed,midrange,exposed-midrange,0.4,2.0,12.5,very_light,0,0.5,normal,162.0,59,75,70,20,"bug, fairy",medium,bug-wings,yellow,Bee Fly Pokémon,"It rolls up pollen into puffs. It makes many different varieties, some used as food and others used in battle.",cutiefly --> ribombee,2,2,1,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
744,rockruff,rockruff,7,rock,,1,"keen-eye, vital-spirit",steadfast,45,0.16,65,0.23,40,0.14,30,0.11,40,0.14,60,0.21,280,attack,95,125,average,147.22,2,balanced,0.06,bottom_tier,0.06,bottom_tier,5,4,0,-3.0,frail,weak_slow,frail-weak_slow,0.5,9.2,36.8,heavy,0,0.5,normal,56.0,64,190,70,15,ground,medium,quadruped,brown,Puppy Pokémon,"It’s considered to be a good Pokémon for beginners because of its friendliness, but its disposition grows rougher as it grows up.",rockruff --> lycanroc,2,1,0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
744,rockruff,rockruff-own-tempo,7,rock,,1,own-tempo,,45,0.16,65,0.23,40,0.14,30,0.11,40,0.14,60,0.21,280,attack,95,125,average,147.22,2,balanced,0.06,bottom_tier,0.06,bottom_tier,5,4,0,-3.0,frail,weak_slow,frail-weak_slow,0.5,9.2,36.8,heavy,0,0.5,normal,56.0,63,190,70,15,ground,medium,quadruped,brown,Puppy Pokémon,"It’s considered to be a good Pokémon for beginners because of its friendliness, but its disposition grows rougher as it grows up.",rockruff --> lycanroc,2,1,0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
745,lycanroc,lycanroc-midday,7,rock,,1,"keen-eye, sand-rush",steadfast,75,0.15,115,0.24,65,0.13,55,0.11,65,0.13,112,0.23,487,attack,170,205,fast,556.81,4,specialized,0.49,mid_tier,0.49,mid_tier,5,4,0,-3.0,frail,midrange,frail-midrange,0.8,25.0,39.06,heavy,0,0.5,normal,170.0,76,90,70,15,ground,medium,quadruped,brown,Wolf Pokémon,"Its quick movements confuse its enemies. Well equipped with claws and fangs, it also uses the sharp rocks in its mane as weapons.",rockruff --> lycanroc,2,2,1,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
745,lycanroc,lycanroc-midnight,7,rock,,1,"keen-eye, vital-spirit",no-guard,85,0.17,115,0.24,75,0.15,55,0.11,75,0.15,82,0.17,487,attack,170,235,average,320.14,2,slightly_specialized,0.49,mid_tier,0.49,mid_tier,5,4,0,-3.0,frail,balanced,frail-balanced,1.1,25.0,20.66,average,0,0.5,normal,170.0,88,90,70,15,ground,medium,quadruped,brown,Wolf Pokémon,"Its quick movements confuse its enemies. Well equipped with claws and fangs, it also uses the sharp rocks in its mane as weapons.",rockruff --> lycanroc,2,2,1,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
745,lycanroc,lycanroc-dusk,7,rock,,1,tough-claws,,75,0.15,117,0.24,65,0.13,55,0.11,65,0.13,110,0.23,487,attack,172,205,fast,560.14,4,specialized,0.49,mid_tier,0.49,mid_tier,5,4,0,-3.0,frail,midrange,frail-midrange,0.8,25.0,39.06,heavy,0,0.5,normal,170.0,78,90,70,15,ground,medium,quadruped,brown,Wolf Pokémon,"Its quick movements confuse its enemies. Well equipped with claws and fangs, it also uses the sharp rocks in its mane as weapons.",rockruff --> lycanroc,2,2,1,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
746,wishiwashi,wishiwashi-solo,7,water,,1,schooling,,45,0.26,20,0.11,20,0.11,25,0.14,25,0.14,40,0.23,175,hp,45,90,slow,95.14,1,balanced,0.01,bottom_tier,0.01,bottom_tier,2,4,0,0.0,neutral,weak_slow,neutral-weak_slow,0.2,0.3,7.5,very_light,0,0.5,normal,61.0,52,60,70,15,water2,fast,fish,blue,Small Fry Pokémon,"When it’s in trouble, its eyes moisten and begin to shine. The shining light attracts its comrades, and they stand together against their enemies.",wishiwashi,1,0,0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
746,wishiwashi,wishiwashi-school,7,water,,1,schooling,,45,0.07,140,0.23,130,0.21,140,0.23,135,0.22,30,0.05,620,attack,280,310,slow,2197.22,5,extreme,0.94,top_tier,0.94,top_tier,2,4,0,0.0,neutral,bulky_attacker,neutral-bulky_attacker,8.2,78.6,1.17,very_light,0,0.5,normal,217.0,52,60,70,15,water2,fast,fish,blue,Small Fry Pokémon,"When it’s in trouble, its eyes moisten and begin to shine. The shining light attracts its comrades, and they stand together against their enemies.",wishiwashi,1,0,0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
747,mareanie,mareanie,7,poison,water,2,"merciless, limber",regenerator,50,0.16,53,0.17,62,0.2,43,0.14,52,0.17,45,0.15,305,defense,96,164,slow,37.81,1,balanced,0.11,bottom_tier,0.11,bottom_tier,3,8,0,1.0,solid,weak_slow,solid-weak_slow,0.4,8.0,50.0,very_heavy,0,0.5,normal,61.0,66,190,70,20,water1,medium,blob,blue,Brutal Star Pokémon,"It plunges the poison spike on its head into its prey. When the prey has weakened, Mareanie deals the finishing blow with its 10 tentacles.",mareanie --> toxapex,2,1,0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
